-1356.7510807943393, 7.0, 69.0, 9.0, 5.0, 7.0, 6.0, 69.0, 9.0, 5.0, 7.0
-1042.0781204377931, 7.0, 64.0, 11.0, 0.0, 7.0, 7.0, 64.0, 11.0, 0.0, 7.0
-1042.07812043785, 7.0, 62.0, 10.0, 3.0, 7.0, 7.0, 62.0, 10.0, 3.0, 7.0
-1042.0781204378216, 7.0, 57.0, 9.0, 2.0, 7.0, 7.0, 57.0, 9.0, 2.0, 7.0
-1356.7510807943677, 7.0, 56.0, 8.0, 3.0, 7.0, 6.0, 56.0, 8.0, 3.0, 7.0
2264.72398849819, 8.0, 56.0, 8.0, 2.0, 8.0, 1.0, 11.0, 3.0, 0.0, 3.0
0.0, 10.0, 66.0, 10.0, 0.0, 10.0, 1.0, 3.0, 2.0, 0.0, 1.0
-629.3459207130923, 10.0, 66.0, 10.0, 0.0, 10.0, 8.0, 66.0, 10.0, 0.0, 10.0
1132.361994249095, 8.0, 57.0, 9.0, 0.0, 8.0, 0.0, 2.0, 1.0, 0.0, 1.0
0.0, 8.0, 57.0, 9.0, 0.0, 8.0, 8.0, 57.0, 9.0, 0.0, 8.0
-314.6729603565177, 8.0, 55.0, 8.0, 3.0, 8.0, 7.0, 55.0, 8.0, 3.0, 8.0
-1356.7510807943677, 7.0, 53.0, 7.0, 2.0, 7.0, 6.0, 53.0, 7.0, 2.0, 7.0
-1356.7510807943677, 7.0, 53.0, 7.0, 1.0, 7.0, 6.0, 53.0, 7.0, 1.0, 7.0
-1356.7510807943677, 7.0, 48.0, 7.0, 0.0, 7.0, 6.0, 48.0, 7.0, 0.0, 7.0
-1356.7510807943108, 6.0, 37.0, 6.0, 0.0, 6.0, 5.0, 37.0, 6.0, 0.0, 6.0
-1356.7510807943393, 5.0, 31.0, 5.0, 0.0, 5.0, 4.0, 31.0, 5.0, 0.0, 5.0
-1671.4240411508285, 4.0, 26.0, 4.0, 1.0, 4.0, 2.0, 26.0, 4.0, 1.0, 4.0
-1356.7510807943677, 4.0, 21.0, 4.0, 0.0, 4.0, 3.0, 21.0, 4.0, 0.0, 4.0
-1356.7510807943677, 3.0, 18.0, 3.0, 0.0, 3.0, 2.0, 18.0, 3.0, 0.0, 3.0
-1356.7510807944245, 4.0, 25.0, 4.0, 0.0, 4.0, 3.0, 25.0, 4.0, 0.0, 4.0
-1356.7510807943108, 3.0, 18.0, 3.0, 0.0, 3.0, 2.0, 18.0, 3.0, 0.0, 3.0
-1356.7510807943108, 3.0, 14.0, 3.0, 0.0, 3.0, 2.0, 14.0, 3.0, 0.0, 3.0
-1356.7510807943108, 2.0, 11.0, 2.0, 0.0, 2.0, 1.0, 11.0, 2.0, 0.0, 2.0
-1356.7510807943677, 1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0
-1155.495581493227, 3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 15.0, 10.0, 0.0, 3.0
-1155.4956136788733, 3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 14.0, 9.0, 0.0, 3.0
-1155.4956142456306, 3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 12.0, 8.0, 1.0, 3.0
-1155.4956142955639, 3.0, 13.0, 7.0, 5.0, 3.0, 3.0, 13.0, 7.0, 5.0, 3.0
-1155.495614295674, 3.0, 16.0, 8.0, 2.0, 3.0, 5.0, 15.0, 8.0, 1.0, 5.0
-1155.4956142956598, 3.0, 16.0, 8.0, 2.0, 3.0, 3.0, 12.0, 6.0, 3.0, 3.0
-848.9651457288687, 3.0, 16.0, 8.0, 2.0, 3.0, 4.0, 12.0, 7.0, 1.0, 5.0
-1155.4956142956883, 3.0, 16.0, 8.0, 2.0, 3.0, 3.0, 16.0, 8.0, 2.0, 3.0
-1155.495614295674, 3.0, 15.0, 7.0, 3.0, 3.0, 4.0, 11.0, 6.0, 2.0, 4.0
-1155.495614295674, 3.0, 15.0, 7.0, 3.0, 3.0, 4.0, 10.0, 5.0, 2.0, 4.0
-848.9651457288687, 2.0, 14.0, 6.0, 4.0, 2.0, 6.0, 16.0, 7.0, 3.0, 7.0
